N,P,K,temperature,humidity,ph,rainfall,label,Dist Name,Year,Dist Code,State Code,State Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha)
85,52,45,26.30804643,82.35345831,7.204667623,265.1071555,rice,chhindwara,2013,9,6,Madhya Pradesh,13.81,28.05,2031.14
66,53,41,25.05554664,80.47644288,7.784782893,256.867677,rice,gorakhpur,1995,221,12,Uttar Pradesh,314.22,648.55,2064
85,52,45,26.21997428,82.35768829,7.216015907,265.1713808,rice,guntur,2003,49,1,Andhra Pradesh,197.48,555.61,2813.59
77,36,37,26.93991395,81.45535263,6.134136755,193.4968645,rice,ludhiana,1990,171,9,Punjab,225,826,3671.11
60,55,44,22.98672627,82.34212884,7.8404271,263.2692798,rice,kolhapur,2008,107,7,Maharashtra,114.4,287.2,2510.49
93,53,38,26.95037966,81.86435292,7.070882641,289.6552409,rice,hoshangabad,2014,43,6,Madhya Pradesh,103,190.67,1851.17
69,46,41,23.63600095,80.27202973,5.021530008,263.0466039,rice,chhindwara,2013,9,6,Madhya Pradesh,13.81,28.05,2031.14
68,58,38,23.24139308,83.08530853,6.327516212,221.6169237,rice,hoshangabad,1990,43,6,Madhya Pradesh,11.7,14.1,1205.13
67,59,41,21.94678369,80.95661682,6.005954296,214.0083182,rice,bareilly,1994,199,12,Uttar Pradesh,136.65,248.48,1818.37
67,43,39,25.98285968,84.97322497,5.961283826,186.91331,rice,kolhapur,1990,107,7,Maharashtra,103.1,259.3,2515.03
95,52,36,26.2409499,83.86522918,5.526726381,286.8711454,rice,sangrur,1981,175,9,Punjab,112,384,3428.57
83,58,45,25.67174299,83.56125392,5.850448182,245.9687599,rice,chhindwara,1988,9,6,Madhya Pradesh,27.5,20.3,738.18
68,58,38,23.18839845,83.02488855,6.341635191,221.1791866,rice,hoshangabad,1992,43,6,Madhya Pradesh,10.7,12.8,1196.26
78,35,44,26.56619034,84.66127426,7.090303267,184.4032832,rice,ahmednagar,2010,102,7,Maharashtra,7.5,7.03,937.33
87,55,45,24.61638859,80.41659568,7.705698501,254.9497737,rice,guntur,1981,49,1,Andhra Pradesh,365,822,2252.05
99,54,37,21.13441271,80.31172594,5.619599203,199.5715957,rice,meerut,2000,191,12,Uttar Pradesh,56.34,121.45,2155.86
60,51,36,22.67187746,82.80412341,6.011536767,257.7548072,rice,murshidabad,1991,804,13,West Bengal,338.84,764.42,2255.99
69,37,42,23.10070336,83.32757583,7.105942477,252.0623722,rice,ludhiana,2010,171,9,Punjab,269.3,1185.35,4401.6
85,58,41,21.74821814,80.33202119,7.031820434,224.8178552,rice,east godavari,2005,46,1,Andhra Pradesh,387.42,1149.65,2967.45
78,40,38,26.52981906,83.8537683,7.550814146,246.494948,rice,meerut,1992,191,12,Uttar Pradesh,23.53,52.25,2220.86
89,45,36,21.22028469,80.48627976,6.444294417,185.4909497,rice,gorakhpur,1992,221,12,Uttar Pradesh,314.53,499.04,1586.62
78,58,44,26.78913221,80.85775518,5.099553893,284.1625041,rice,chhindwara,2007,9,6,Madhya Pradesh,20.5,12.01,585.85
78,35,44,26.52185489,84.70971434,7.093289613,183.0438317,rice,ludhiana,1992,171,9,Punjab,238,923.2,3878.99
84,50,44,25.53580815,81.40793332,5.909396166,181.8234835,rice,sangrur,2014,175,9,Punjab,385.88,1817.92,4711.1
93,56,42,23.91796826,82.16459903,7.374018966,194.5404076,rice,mandya,1983,68,5,Karnataka,58.5,171.6,2933.33
86,59,35,25.7879816,82.12114044,6.948801152,244.5403101,rice,kolhapur,1997,107,7,Maharashtra,110.1,252.9,2297
84,50,44,25.49302324,81.39649579,5.943654418,183.1526631,rice,east godavari,1981,46,1,Andhra Pradesh,380,902,2373.68
62,42,36,22.79446951,82.0789826,6.425893017,249.7804676,rice,sangrur,2006,175,9,Punjab,368.72,1664.2,4513.45
97,36,45,22.28056883,81.84830936,6.955839945,277.1004055,rice,hoshangabad,2015,43,6,Madhya Pradesh,111,316.67,2852.88
60,55,45,21.36536942,83.30611926,5.92458761,288.0145481,rice,kolhapur,1978,107,7,Maharashtra,98,202.6,2067.35
82,40,40,23.80360218,84.81753991,6.282898277,299.8347238,rice,guntur,2014,49,1,Andhra Pradesh,333.74,1298.65,3891.24
83,41,43,21.07150016,82.63871918,6.278959928,233.6486058,rice,east godavari,2013,46,1,Andhra Pradesh,404.68,1211.71,2994.24
78,42,42,20.12130311,81.60689766,7.621725823,265.0084807,rice,murshidabad,2010,804,13,West Bengal,304.18,861.73,2832.96
73,57,41,21.53725306,84.91725599,5.828157028,271.6917069,rice,east godavari,1984,46,1,Andhra Pradesh,380.5,923.7,2427.6
61,52,41,24.98203653,83.90099929,6.86015971,205.6287485,rice,murshidabad,2014,804,13,West Bengal,367.46,1190.49,3239.78
81,45,35,26.40842219,80.09300197,6.147579754,218.6274496,rice,east godavari,2017,46,1,Andhra Pradesh,386.54,1672.79,4327.61
76,60,39,20.01784271,80.3368002,6.754359858,207.0282697,rice,kolhapur,1994,107,7,Maharashtra,102.6,237.7,2316.76
66,60,38,22.20540801,83.44698208,6.359438365,231.8667354,rice,chhindwara,1979,9,6,Madhya Pradesh,27.9,5.5,197.13
60,36,43,23.42101803,83.07692834,5.296678156,220.9153003,rice,east godavari,1988,46,1,Andhra Pradesh,434.7,1184.4,2724.64
91,35,38,24.87882519,80.48486565,6.121157445,184.0776466,rice,ludhiana,1988,171,9,Punjab,187,606,3240.64
60,55,45,21.37871935,83.34240624,5.923056283,287.4990981,rice,murshidabad,1982,804,13,West Bengal,287.28,265.63,924.64
63,42,36,22.76180107,82.08651727,6.440986912,248.8126822,rice,meerut,1998,191,12,Uttar Pradesh,49.77,103.33,2076.06
81,41,38,22.78635325,83.73475537,7.522136438,201.522824,rice,ahmednagar,2003,102,7,Maharashtra,7.6,5.9,776.32
66,53,41,25.13709787,80.51476547,7.763290755,257.7393775,rice,mandya,2014,68,5,Karnataka,66.52,245.46,3690.02
93,53,38,27.01770823,81.8872482,7.052699604,291.2097432,rice,mandya,2012,68,5,Karnataka,49.95,155.66,3116.32
67,59,41,21.94871283,80.92843949,6.024646737,213.5755143,rice,ludhiana,2013,171,9,Punjab,269.9,1189.65,4407.74
67,45,38,22.72400657,82.1690475,7.303849449,261.5202407,rice,mandya,2009,68,5,Karnataka,79.96,263.41,3294.27
62,42,36,22.84547722,82.09796332,6.455033896,248.3831291,rice,guntur,2011,49,1,Andhra Pradesh,347.32,1316.41,3790.21
75,54,36,26.26854446,84.61510467,7.034399746,255.5710117,rice,kolhapur,1984,107,7,Maharashtra,101.5,231.5,2280.79
97,50,41,24.51268875,80.5902899,7.068893568,260.3835775,rice,sangrur,2012,175,9,Punjab,388.88,1819.72,4679.39
78,42,42,20.15019888,81.61028477,7.643253155,263.183228,rice,east godavari,2000,46,1,Andhra Pradesh,416.83,1366.63,3278.63
94,53,40,20.2946539,82.87777392,5.718162662,242.3348907,rice,bareilly,2013,199,12,Uttar Pradesh,162.92,366.56,2249.94
97,50,41,24.53328087,80.56272523,7.057876773,259.9937481,rice,ahmednagar,1994,102,7,Maharashtra,6.8,6,882.35
93,47,37,21.48375222,82.1545776,6.488889957,297.0479768,rice,murshidabad,2009,804,13,West Bengal,373.1,1040.4,2788.53
97,36,45,22.3252456,81.85793202,6.94112603,278.7447504,rice,east godavari,1984,46,1,Andhra Pradesh,380.5,923.7,2427.6
76,47,42,20.03261643,83.30844744,5.756464524,262.9322055,rice,ahmednagar,1997,102,7,Maharashtra,10.3,12.6,1223.3
81,41,38,22.72624601,83.74967772,7.513580461,199.9700511,rice,ahmednagar,2004,102,7,Maharashtra,8,5.8,725
89,54,38,24.53618939,83.5065493,6.680804907,230.7292359,rice,hoshangabad,2010,43,6,Madhya Pradesh,24.1,55.6,2307.05
67,59,41,21.88341781,80.97278582,6.044123536,213.6633976,rice,mandya,1997,68,5,Karnataka,84.98,238.97,2812.07
69,46,41,23.58336454,80.34318709,5.01535336,262.1444009,rice,hoshangabad,1988,43,6,Madhya Pradesh,11.6,11.5,991.38
67,47,44,26.72550005,81.80510248,7.861376545,279.5605364,rice,karnal,1980,184,4,Haryana,308,861,2795.45
66,53,41,25.06229031,80.51814946,7.802297945,256.276196,rice,meerut,2010,191,12,Uttar Pradesh,65.39,150.13,2295.87
93,56,42,23.89938518,82.25288377,7.381537995,196.6780779,rice,bareilly,1979,199,12,Uttar Pradesh,79.5,29.6,372.33
78,58,44,26.81017629,80.92938471,5.107562285,285.1766673,rice,sangrur,2014,175,9,Punjab,385.88,1817.92,4711.1
96,59,43,26.40315819,84.04056834,6.291579821,271.3928998,rice,karnal,1986,184,4,Haryana,396,965,2436.87
99,41,36,24.46322816,82.72757947,6.761960326,182.4168127,rice,guntur,1992,49,1,Andhra Pradesh,346.19,977.23,2822.78
76,40,43,25.18328257,83.10670922,5.08924552,232.3040897,rice,murshidabad,1980,804,13,West Bengal,302.5,421.39,1393.02
76,60,39,20.08772292,80.35916568,6.746607087,208.2975681,rice,mandya,1988,68,5,Karnataka,64,170.5,2664.06
60,55,45,21.34777017,83.35759226,5.90898723,289.3620815,rice,bareilly,1978,199,12,Uttar Pradesh,134.5,204,1516.73
67,58,39,25.29595182,80.57345213,5.43390754,219.1522629,rice,ludhiana,2003,171,9,Punjab,253.45,1101.6,4346.42
78,43,42,21.30082284,82.98681969,7.290321293,191.8530952,rice,gorakhpur,1986,221,12,Uttar Pradesh,286.7,426,1485.87
76,60,39,19.97014068,80.31034974,6.758558969,209.1146062,rice,bareilly,1980,199,12,Uttar Pradesh,106.8,152.9,1431.65
61,51,36,22.7472807,82.81218635,5.998034056,256.4913732,rice,sangrur,2010,175,9,Punjab,383.56,1677.92,4374.6
91,53,40,26.4843505,81.39591845,5.373387332,265.1027379,rice,chhindwara,2009,9,6,Madhya Pradesh,18.8,14.2,755.32
63,44,41,24.19168739,83.69189315,5.567093645,256.8847601,rice,ludhiana,1981,171,9,Punjab,110,454,4127.27
90,42,43,20.88084646,82.04199883,6.539587922,202.331433,rice,bareilly,1982,199,12,Uttar Pradesh,122.8,147.7,1202.77
99,57,35,26.78469019,81.12532253,5.96498489,273.1516024,rice,karnal,1998,184,4,Haryana,480.84,1064.18,2213.17
60,48,39,24.32237361,80.27823744,7.022269468,231.6994803,rice,murshidabad,1983,804,13,West Bengal,331.67,489.43,1475.65
97,36,45,22.23298054,81.8418326,6.957771533,278.0422518,rice,karnal,1982,184,4,Haryana,330,918,2781.82
60,48,39,24.26576043,80.27599575,7.030795029,230.8098703,rice,kolhapur,1980,107,7,Maharashtra,100,213.3,2133
78,42,42,20.14075753,81.63700534,7.614739297,262.8893067,rice,ludhiana,1984,171,9,Punjab,171,610,3567.25
78,35,44,26.61118165,84.64810876,7.095578078,184.2583648,rice,meerut,1986,191,12,Uttar Pradesh,24.5,41.2,1681.63
82,43,38,23.30357082,81.39744428,5.083101872,242.8467138,rice,chhindwara,1979,9,6,Madhya Pradesh,27.9,5.5,197.13
72,40,38,20.44366166,82.17079899,7.595534797,245.202926,rice,bareilly,1988,199,12,Uttar Pradesh,135.2,290.8,2150.89
76,60,39,20.03869353,80.35591153,6.778001718,207.0954613,rice,ahmednagar,1989,102,7,Maharashtra,6.3,9.8,1555.56
83,60,36,25.63442693,80.13626473,6.902758415,200.5073533,rice,bareilly,1980,199,12,Uttar Pradesh,106.8,152.9,1431.65
78,42,42,20.12128292,81.60088228,7.614012362,263.7183765,rice,chhindwara,1992,9,6,Madhya Pradesh,18.6,12.9,693.55
74,39,38,23.28025586,84.60118956,7.784690917,233.6525983,rice,chhindwara,2017,9,6,Madhya Pradesh,34.01,42.06,1236.7
79,42,37,24.90827616,82.83316825,6.588656057,294.6026968,rice,east godavari,1987,46,1,Andhra Pradesh,422,1019,2414.69
66,53,41,25.05188165,80.54687718,7.769459489,257.1626901,rice,bareilly,1983,199,12,Uttar Pradesh,129.2,185.4,1434.98
81,41,38,22.62610266,83.71388148,7.530049078,201.4578602,rice,ahmednagar,2000,102,7,Maharashtra,5.5,3.8,690.91
60,55,44,23.00145744,82.31788363,7.832538617,263.4139627,rice,gorakhpur,2012,221,12,Uttar Pradesh,316.05,749.79,2372.38
60,55,45,21.43458232,83.3221423,5.916974593,287.1940323,rice,chhindwara,1989,9,6,Madhya Pradesh,26.9,20.8,773.23
90,42,43,20.70520889,81.99698868,6.497939239,203.0779808,rice,meerut,1995,191,12,Uttar Pradesh,27.7,67.82,2448.33
74,35,40,26.51095471,80.12828237,6.985124434,243.6705847,rice,ahmednagar,1992,102,7,Maharashtra,8.1,10.4,1283.95
79,43,39,21.69115716,80.75640157,7.064428528,211.5258646,rice,sangrur,1983,175,9,Punjab,168,596,3547.62
84,51,35,22.27308964,80.68282559,6.06298211,197.2370393,rice,bareilly,1996,199,12,Uttar Pradesh,139.63,336.13,2407.29
82,43,38,23.31639219,81.43352693,5.100806772,241.7747712,rice,east godavari,1990,46,1,Andhra Pradesh,382.75,752.53,1966.11
75,54,36,26.27163949,84.55969659,7.037631235,256.9029337,rice,guntur,1984,49,1,Andhra Pradesh,345.4,686.1,1986.39
73,35,38,24.89378454,81.96659039,5.008463249,187.4760948,rice,hoshangabad,2008,43,6,Madhya Pradesh,17.9,17.62,984.36
68,58,38,23.19449162,83.00697558,6.329234906,220.2411553,rice,kolhapur,2015,107,7,Maharashtra,112.4,276.6,2460.85
78,43,42,21.39242438,83.00273949,7.284632028,192.2122671,rice,meerut,1982,191,12,Uttar Pradesh,16.2,23.4,1444.44
91,35,39,23.77045829,80.41029437,7.000452189,206.8580117,rice,gorakhpur,1998,221,12,Uttar Pradesh,303.52,546,1798.89
99,55,35,21.67827323,80.23699662,6.496366448,276.9127452,rice,hoshangabad,1986,43,6,Madhya Pradesh,12.6,17.6,1396.83
81,53,42,23.65205397,81.02631754,5.178196228,233.3852581,rice,gorakhpur,1996,221,12,Uttar Pradesh,319,712.51,2233.57
98,47,37,23.46368372,81.32596496,7.365731837,224.0351584,rice,chhindwara,1981,9,6,Madhya Pradesh,26.7,14.7,550.56
83,41,43,21.05295404,82.66646961,6.257470775,234.1771089,rice,gorakhpur,1990,221,12,Uttar Pradesh,286.76,505.43,1762.55
69,58,38,23.20652747,83.01042725,6.339332433,220.8738509,rice,ludhiana,2016,171,9,Punjab,271.9,1307.75,4809.67
67,58,39,25.28402719,80.51485999,5.430780204,221.0735326,rice,guntur,1993,49,1,Andhra Pradesh,357.64,1156.16,3232.75
91,56,37,23.42229305,80.55141035,6.333271461,269.8359207,rice,mandya,1986,68,5,Karnataka,69,211,3057.97
86,59,35,25.82870341,82.11787631,6.938617701,243.7752667,rice,kolhapur,2010,107,7,Maharashtra,112,323.12,2885
88,46,42,22.71105323,83.42529109,6.589002654,194.5560458,rice,bareilly,1984,199,12,Uttar Pradesh,138.3,230.6,1667.39
91,36,45,24.3941916,82.43487155,5.945842942,267.5605505,rice,murshidabad,1990,804,13,West Bengal,353.95,785.36,2218.84
76,60,39,19.97451241,80.31861894,6.769974686,209.0011614,rice,ludhiana,2005,171,9,Punjab,262.75,1184.15,4506.76
95,39,36,23.84450047,83.14086504,5.574436991,284.4053788,rice,meerut,1988,191,12,Uttar Pradesh,19.4,38.7,1994.85
75,38,39,23.44616473,84.77106864,6.191912673,285.2914089,rice,kolhapur,2015,107,7,Maharashtra,112.4,276.6,2460.85
61,52,41,24.94174918,83.86638592,6.893589744,204.6194161,rice,karnal,1978,184,4,Haryana,288.9,867,3001.04
74,54,38,25.72003279,83.47086826,7.097851746,217.8167476,rice,ahmednagar,2014,102,7,Maharashtra,8.6,2.2,255.81
73,57,41,21.36917254,84.96905749,5.814685567,270.8764209,rice,guntur,2002,49,1,Andhra Pradesh,235.9,723.46,3066.81
91,35,39,23.86060372,80.43041849,6.980284313,207.1869428,rice,kolhapur,2007,107,7,Maharashtra,112.5,338.02,3004.62
68,58,38,23.21530672,83.01132759,6.329551433,221.4803344,rice,karnal,1984,184,4,Haryana,351,878,2501.42
98,41,36,24.43628318,82.73272631,6.724826468,182.5784211,rice,kolhapur,2017,107,7,Maharashtra,109.46,334.3,3054.2
88,46,42,22.74800339,83.48293765,6.585792036,194.4309338,rice,murshidabad,2003,804,13,West Bengal,403.46,1113.59,2760.1
91,56,37,23.49499122,80.58773103,6.360717167,269.558716,rice,gorakhpur,2006,221,12,Uttar Pradesh,317.5,640.08,2016
88,35,40,23.56978159,83.66293584,5.858088781,291.4501812,rice,east godavari,2016,46,1,Andhra Pradesh,383.96,1627.03,4237.51
69,55,38,22.70336034,82.64182403,5.733883673,270.8359089,rice,mandya,1998,68,5,Karnataka,79.89,245.66,3074.98
90,42,43,20.79014134,81.95475486,6.47826003,203.4849106,rice,murshidabad,1994,804,13,West Bengal,345.82,793.19,2293.65
92,35,40,22.15902442,80.35022142,6.351303325,200.1839369,rice,ludhiana,1998,171,9,Punjab,253.45,829.65,3273.43
60,55,45,21.45378795,83.36578057,5.897433487,286.309715,rice,ludhiana,1999,171,9,Punjab,249.3,901.3,3615.32
77,38,36,21.87953299,80.19849989,5.942258755,224.9311081,rice,murshidabad,1992,804,13,West Bengal,360.16,818.81,2273.46
75,38,39,23.49857192,84.72575247,6.214703928,283.133253,rice,chhindwara,2007,9,6,Madhya Pradesh,20.5,12.01,585.85
85,58,41,21.80421632,80.29426872,7.035989734,226.7037061,rice,guntur,1989,49,1,Andhra Pradesh,384.4,1149.5,2990.37
91,36,45,24.40198524,82.41734319,5.927480458,268.6028799,rice,karnal,2006,184,4,Haryana,469.49,1574.86,3354.39
61,53,43,26.38740116,81.10217126,6.352635053,223.603965,rice,kolhapur,1996,107,7,Maharashtra,103.3,279.7,2707.65
78,40,38,26.48116261,83.8669356,7.548853521,247.822694,rice,bareilly,2010,199,12,Uttar Pradesh,165.69,273.45,1650.37
67,47,44,26.71638808,81.81219793,7.862842253,281.0150538,rice,karnal,1982,184,4,Haryana,330,918,2781.82
99,57,35,26.77941861,81.21389076,5.963468503,271.6426508,rice,karnal,2009,184,4,Haryana,496.31,1557.84,3138.87
84,51,35,22.34830146,80.61506037,6.031898978,198.3785954,rice,sangrur,1984,175,9,Punjab,204,619,3034.31
89,45,36,21.30974712,80.48600397,6.439061622,186.3275938,rice,sangrur,1984,175,9,Punjab,204,619,3034.31
94,50,37,25.67738706,80.7007419,6.952206322,209.3585559,rice,sangrur,2016,175,9,Punjab,396.88,1903.4,4795.91
99,54,37,21.15762965,80.32252437,5.58065804,198.7245929,rice,east godavari,1987,46,1,Andhra Pradesh,422,1019,2414.69
78,43,42,21.33821296,83.01980785,7.268401965,192.8400484,rice,sangrur,2001,175,9,Punjab,355.48,1387.92,3904.35
69,46,41,23.60827929,80.27985512,4.996860416,264.6902731,rice,karnal,1996,184,4,Haryana,441.41,1289.98,2922.41
66,60,38,22.13767119,83.45606919,6.351160334,232.3325563,rice,karnal,2016,184,4,Haryana,498.94,1700.64,3408.51
67,59,41,21.95389747,81.00787878,6.037925026,214.843094,rice,bareilly,1980,199,12,Uttar Pradesh,106.8,152.9,1431.65
95,52,36,26.18951049,83.83214661,5.526151773,286.9610993,rice,guntur,2013,49,1,Andhra Pradesh,391.92,1340.84,3421.25
74,39,38,23.28292188,84.58696398,7.785247145,232.6567488,rice,ahmednagar,1978,102,7,Maharashtra,8.8,13.8,1568.18
60,51,36,22.65814393,82.76729669,6.011562444,256.9606158,rice,guntur,2007,49,1,Andhra Pradesh,366.01,1272.54,3476.82
85,37,39,24.48433327,82.7820816,6.38258259,224.323096,rice,karnal,1981,184,4,Haryana,334,864,2586.83
90,42,43,20.85071433,81.97827283,6.521071677,202.5041951,rice,ludhiana,2013,171,9,Punjab,269.9,1189.65,4407.74
91,36,45,24.42768981,82.45426306,5.936870821,267.6031321,rice,karnal,1995,184,4,Haryana,445.24,957.8,2151.2
69,46,41,23.68169794,80.2607065,5.020378899,264.0860924,rice,karnal,1990,184,4,Haryana,391.51,1059.84,2707.07
67,58,39,25.28404699,80.59968173,5.445932035,220.3165769,rice,karnal,1987,184,4,Haryana,309,746,2414.24
88,55,45,24.63179034,80.41528666,7.735795886,253.4558,rice,chhindwara,1982,9,6,Madhya Pradesh,26,21.5,826.92
78,43,42,21.3134303,83.00515811,7.268694353,193.2227301,rice,sangrur,2001,175,9,Punjab,355.48,1387.92,3904.35
82,43,38,23.35919489,81.43578665,5.132219512,240.809399,rice,east godavari,1989,46,1,Andhra Pradesh,436.3,1125,2578.5
60,49,44,20.78061138,84.52425229,6.255684314,241.1183834,rice,guntur,2003,49,1,Andhra Pradesh,197.48,555.61,2813.59
86,59,35,25.7580822,82.09625999,6.925220562,244.3549441,rice,chhindwara,1996,9,6,Madhya Pradesh,19,15.8,831.58
60,55,44,23.00544946,82.32011883,7.85369777,264.0519917,rice,kolhapur,1994,107,7,Maharashtra,102.6,237.7,2316.76
97,36,45,22.15960079,81.80804042,6.944583812,278.0617736,rice,ludhiana,2003,171,9,Punjab,253.45,1101.6,4346.42
85,38,41,21.59726713,82.77465301,6.248788936,276.608286,rice,gorakhpur,2007,221,12,Uttar Pradesh,317.41,649.06,2044.86
66,53,41,25.0910091,80.53136013,7.76416428,256.8463812,rice,east godavari,1978,46,1,Andhra Pradesh,376.3,805.8,2141.38
60,55,44,22.98572661,82.3030561,7.829601925,264.8732734,rice,east godavari,1991,46,1,Andhra Pradesh,374.24,841.03,2247.3
69,46,41,23.60717488,80.29355687,5.025661211,262.591085,rice,sangrur,2016,175,9,Punjab,396.88,1903.4,4795.91
77,38,36,21.84808291,80.19427678,5.974821098,224.9515721,rice,guntur,2007,49,1,Andhra Pradesh,366.01,1272.54,3476.82
63,44,41,24.16800653,83.73969817,5.563935163,257.6242025,rice,ludhiana,1997,171,9,Punjab,246.3,944.3,3833.94
91,35,38,24.84396434,80.55579925,6.121874177,183.5223311,rice,ahmednagar,2016,102,7,Maharashtra,15,26.2,1746.67
94,50,37,25.74400149,80.67411264,6.938229776,208.0825728,rice,ahmednagar,1979,102,7,Maharashtra,8.1,8.7,1074.07
66,53,41,25.02332304,80.49713767,7.780847923,257.1307209,rice,kolhapur,1989,107,7,Maharashtra,101.1,234.7,2321.46
65,37,40,23.41310229,83.58925441,5.31818273,188.3429282,rice,murshidabad,2002,804,13,West Bengal,406.72,1072.8,2637.69
60,43,44,21.06194493,82.92193339,7.426695216,298.7246479,rice,ahmednagar,1988,102,7,Maharashtra,5.8,8.1,1396.55
99,54,37,21.14919161,80.38111676,5.59678371,198.2139115,rice,ludhiana,1979,171,9,Punjab,91,313,3439.56
76,60,39,20.06394202,80.34337668,6.761779721,207.8414483,rice,sangrur,1984,175,9,Punjab,204,619,3034.31
85,38,41,21.62259804,82.81759047,6.232574345,276.7956443,rice,bareilly,1996,199,12,Uttar Pradesh,139.63,336.13,2407.29
79,43,39,21.68382734,80.72550713,7.069841419,210.6165685,rice,murshidabad,2003,804,13,West Bengal,403.46,1113.59,2760.1
69,55,38,22.77558692,82.61712854,5.711709743,271.9974347,rice,kolhapur,2004,107,7,Maharashtra,111.1,281.3,2531.95
66,53,41,25.04700445,80.57072722,7.786740885,255.6565801,rice,guntur,1981,49,1,Andhra Pradesh,365,822,2252.05
61,53,43,26.4459993,81.06946565,6.351404443,223.750835,rice,guntur,2010,49,1,Andhra Pradesh,401.59,1090.52,2715.51
91,56,37,23.4397475,80.5458095,6.375570555,269.1832086,rice,murshidabad,1982,804,13,West Bengal,287.28,265.63,924.64
81,53,42,23.67964593,81.02775514,5.17443159,234.386276,rice,karnal,1990,184,4,Haryana,391.51,1059.84,2707.07
94,53,40,20.27166947,82.87678528,5.714864067,242.3932456,rice,karnal,1993,184,4,Haryana,426.74,1139.38,2669.98
67,47,44,26.71809826,81.7720304,7.845620231,279.9434727,rice,gorakhpur,1985,221,12,Uttar Pradesh,302.7,483.1,1595.97
81,53,42,23.68308915,81.02992923,5.191732499,233.8884242,rice,sangrur,2011,175,9,Punjab,385.88,1676.12,4343.63
88,54,44,25.70618916,83.89636239,6.179816344,233.0424888,rice,kolhapur,1986,107,7,Maharashtra,100,175,1750
93,56,42,23.84938587,82.1842738,7.378355103,196.6034357,rice,kolhapur,2016,107,7,Maharashtra,114.2,397.8,3483.36
82,43,38,23.2698862,81.4164204,5.102456738,243.1726111,rice,hoshangabad,2004,43,6,Madhya Pradesh,13.48,12.99,963.65
